rownum,utt_len,uID,langtype,corpus,file,name,role,age,sex,group,SES,Y,M,D,agemonth,who,Target,Repetition,w,mw_stem,pos_c,t_type
10971,1,u445,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,mhm,yes,co,p
10972,1,u446,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,hey,hey,co,p
10973,2,u447,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,go xxx,go,v,p
10974,3,u448,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,Georgie go xxx,Georgie go,n v,p
10975,3,u449,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,can kiss Mommy,can kiss Mommy,mod v n,q
10976,1,u450,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,mhm,yes,co,p
10977,3,u451,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,can kiss Georgie,can kiss Georgie,mod v n,p
10978,3,u452,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,and then Mommy,and then Mommy,coord adv n,q
10979,1,u453,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,mhm,yes,co,p
10980,2,u454,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,kiss Mommy,kiss Mommy,n n,p
10981,1,u455,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,and,and,coord,p
10982,1,u456,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,xxx,,,p
10983,1,u457,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,hello,hello,co,e
10984,2,u458,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,who that,who that,pro pro,q
10985,1,u459,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,Daddy,Daddy,n,p
10986,1,u460,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,Daddy,Daddy,n,p
10987,2,u461,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,that's Daddy,that;be Daddy,pro;cop n,p
10988,3,u462,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,that Daddy home,that Daddy home,pro n n,q
10989,2,u463,Sachs,,020005.xml,,Mother,,,,,2,0,5,24.16129,MOT,,,Daddy's home,Daddy;s home,n;poss n,p
10990,2,u464,Sachs,,020005.xml,Naomi,Target_Child,P2Y0M5D,,,,2,0,5,24.16129,CHI,,,hi Daddy,hi Daddy,co n,p
10991,3,u0,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I'm draw e,I;be draw e,pro;aux v n,p
10992,3,u1,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I'm draw e,I;be draw e,pro;aux v n,p
10993,2,u2,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e f,e f,n n,p
10994,1,u3,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e,e;e,n;n,p
10995,1,u4,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e;f,e;f;e;f,n;n;n;n,p
10996,3,u5,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,e f Nomi,e f Nomi,n n n,q
10997,2,u6,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e f,e f,n n,p
10998,1,u7,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
10999,1,u8,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e,e;e,n;n,p
11000,2,u9,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e f,e f,n n,p
11001,1,u10,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e,e,n,p
11002,1,u11,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e,e,n,p
11003,1,u12,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e,e,n,p
11004,1,u13,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11005,3,u14,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,draw e f,draw e f,v n n,p
11006,1,u15,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,kitty,kitty,n,p
11007,1,u16,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11008,2,u17,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e f,e f,n n,p
11009,2,u18,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,draw e,draw e;e,v n;n,p
11010,2,u19,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,draw e,draw e;e,v n;n,p
11011,3,u20,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,draw e f,draw e;e f,v n;n n,p
11012,1,u21,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e,e;e,n;n,p
11013,2,u22,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e f,e f,n n,p
11014,1,u23,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,f,f,n,p
11015,1,u24,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e,e,n,p
11016,3,u25,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e f e,e f e,n n n,p
11017,2,u26,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,e f,e f,n n,p
11018,1,u27,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,f,f;f,n;n,p
11019,1,u28,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11020,1,u29,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,there,there,adv,p
11021,2,u30,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,there something,there something,adv pro,p
11022,1,u31,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11023,2,u32,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,draw e,draw e,v n,p
11024,2,u33,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,draw e,draw e,v n,p
11025,3,u34,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,draw e f,draw e f,v n n,p
11026,2,u35,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh look,look,co,p
11027,4,u36,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh look a lamb,look a lamb,v det n,p
11028,2,u37,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's right,that;be right,pro;cop n,p
11029,4,u38,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a lamb Nomi,that;be a lamb Nomi,pro;cop det n n,p
11030,1,u39,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,q
11031,3,u40,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uhs lamb doing,uhs lamb do,chi n part,q
11032,6,u41,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,the lamb is looking a donkey,the lamb be look a donkey,det n aux part det n,p
11033,2,u42,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,looking donkey,look donkey,part n,q
11034,1,u43,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,kitty,kitty,n,p
11035,1,u44,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,kitty,kitty,n,p
11036,1,u45,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,yes,yes,co,p
11037,5,u46,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,what's the kitty doing Nomi,what;be the kitty do Nomi,pro;aux det n part n,q
11038,3,u47,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uhs kitty doing,uhs kitty do,chi n part,q
11039,3,u48,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uhs kitty doing,uhs kitty do,chi n part,q
11040,6,u49,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,kitty is sitting on a post,kitty be sit on a post,n aux part prep det n,p
11041,1,u50,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,post,post,n,q
11042,1,u51,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,mhm,yes,co,p
11043,6,u52,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,kitty is sitting on a fence,kitty be sit on a fence;post,n aux part prep det n;n;n,p
11044,2,u53,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx fence,fence;post,n;n;n,q
11045,1,u54,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,fence,fence;post,n;n;n,q
11046,1,u55,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,kitty,kitty,n,p
11047,1,u56,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,kitty,kitty,n,p
11048,1,u57,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,q
11049,3,u58,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh draw this,draw this,v pro,q
11050,4,u59,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,yes yes you may,yes yes you may,co co pro mod,p
11051,4,u60,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh draw the kitty,draw the kitty,v det n,p
11052,4,u61,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh draw the kitty,draw the kitty,v det n,p
11053,4,u62,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh draw the kitty,draw the kitty,v det n,p
11054,4,u63,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh draw the kitty,draw the kitty,v det n,p
11055,1,u64,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,post,post,n,p
11056,5,u65,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,what are you drawing Nomi,what be you drawing Nomi,pro aux pro n n,q
11057,1,u66,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh,,,p
11058,1,u67,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh,,,p
11059,1,u68,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh,,,p
11060,1,u69,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,Kitty's,Kitty;s,n;poss,p
11061,2,u70,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,Kitty's post,Kitty;s post,n;poss n,p
11062,4,u71,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,you're drawing Kitty's post,you;be draw Kitty;s post,pro;aux part n;poss n,p
11063,4,u72,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,yes that's the post,yes that;be the post,co pro;cop det n,p
11064,3,u73,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's right Nomi,that;be right Nomi,pro;cop adj n,p
11065,4,u74,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's the fence post,that;be the fence post,pro;cop det n n,p
11066,5,u75,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,are you coloring it blue,be you color it blue,cop pro part pro n,q
11067,3,u76,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,coloring my blue,color my blue,n det n,p
11068,1,u77,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,blue,blue,adj,p
11069,1,u78,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,blue,blue,adj,p
11070,2,u79,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,it's blue,it;be blue,pro;cop adj,q
11071,1,u80,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,blue,blue,adj,p
11072,4,u81,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,yes it's blue Nomi,yes it;be blue Nomi,co pro;cop adj n,p
11073,4,u82,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh color that blue,color that blue,v pro adj,p
11074,2,u83,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11075,4,u84,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,those are rocks Nomi,those be rock Nomi,pro cop v n,p
11076,2,u85,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh rock,rock,n,p
11077,3,u86,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,can draw them,can draw them,mod v pro,q
11078,1,u87,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,mhm,yes,co,p
11079,2,u88,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,is rock,be rock,cop v,p
11080,2,u89,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11081,2,u90,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11082,3,u91,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's the donkey,that;be the donkey,pro;cop det n,p
11083,3,u92,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's donkey doing,what;s donkey do,pro;poss n part,q
11084,5,u93,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,donkey is pulling a plow,donkey be pull a plow,n aux part det n,p
11085,1,u94,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11086,3,u95,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's donkey doing,what;s donkey do,pro;poss n part,q
11087,6,u96,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,donkey is clicking his heels together,donkey be click his heel together,n aux part det n adv,p
11088,1,u97,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11089,2,u98,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,he's happy,he;be happy,pro;cop adj,p
11090,1,u99,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,happy,happy,adj,p
11091,2,u100,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11092,2,u101,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11093,3,u102,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a cloud,that;be a cloud,pro;cop det n,p
11094,1,u103,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,cloud,cloud,n,p
11095,2,u104,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11096,3,u105,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a farmer,that;be a farm,pro;cop det n,p
11097,2,u106,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11098,3,u107,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a hat,that;be a hat,pro;cop det n,p
11099,4,u108,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a farmer's hat,that;be a farm;s hat,pro;cop det n;poss n,p
11100,1,u109,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11101,1,u110,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx,,,p
11102,3,u111,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I draw it,I draw it,pro v pro,p
11103,3,u112,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I drawed it,I draw it,pro v pro,p
11104,3,u113,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I drawed it,I draw it,pro v pro,p
11105,2,u114,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,good Nomi,good Nomi,adj n,p
11106,2,u115,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,it's pretty,it;be pretty,pro;cop adj,p
11107,2,u116,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11108,1,u117,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,rock,rock,n,p
11109,5,u118,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a stone wall yes,that;be a stone wall yes,pro;cop det n n co,p
11110,6,u119,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,rock's making up a stone wall,rock;be make up a stone wall,n;aux part prep det n n,p
11111,2,u120,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,stone wall,stone wall,n n,q
11112,1,u121,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,mhm,yes,co,p
11113,2,u122,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,a wall,a wall,det n,p
11114,2,u123,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11115,6,u124,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a man riding a cart,that;be a man ride a cart,pro;cop det n part det n,p
11116,1,u125,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,cart,cart,n,p
11117,5,u126,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,his hat keeps falling off,his hat keep fall off,det n v part adv,p
11118,2,u127,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11119,2,u128,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,xxx donkey,donkey,n,p
11120,3,u129,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's donkey doing,what;s donkey do,pro;poss n part,q
11121,4,u130,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,donkey's pulling a cart,donkey;be pull a cart,n;aux part det n,p
11122,2,u131,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,pull cart,pull cart,v n,p
11123,2,u132,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11124,1,u133,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,donkey,donkey,n,q
11125,2,u134,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,donkey yes,donkey yes,n co,p
11126,1,u135,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,hee_haw,hee_haw,on,p
11127,1,u136,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,hee_haw,hee_haw,on,p
11128,4,u137,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what does donkey say,what do donkey say,pro mod n v,q
11129,1,u138,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,hee_haw,hee_haw,on,p
11130,3,u139,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh man do,man do,n v,q
11131,3,u140,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh man do,man do,n v,q
11132,11,u141,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,the man is trying to get the donkey to slow down,the man be try to get the donkey to slow down,det n aux part inf v det n inf v adv,p
11133,2,u142,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,slow down,slow down,adv adv,q
11134,4,u143,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh draw man's eyes,draw man;s eye,v n;poss n,q
11135,1,u144,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,mhm,yes,co,p
11136,2,u145,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,xxx eyes,eye,n,p
11137,4,u146,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I draw man eyes,I draw man eye,pro v n n,p
11138,2,u147,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,yes Nomi,yes Nomi,co n,p
11139,3,u148,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,gonna donkey's eyes,gonna donkey;s eye,mod n;poss n,q
11140,1,u149,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,yes,yes,co,p
11141,4,u150,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,gonna draw donkey's eyes,gonna draw donkey;s eye,mod v n;poss n,p
11142,4,u151,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I'm drawing donkey's eyes,I;be draw donkey;s eye,pro;aux part n;poss n,p
11143,3,u152,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh donkey's mouth,donkey;s mouth,n;poss n,p
11144,2,u153,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,donkey's mouth,donkey;s mouth,n;poss n,p
11145,5,u154,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,you drew that too huh,you draw that too huh,pro v pro adv co,p
11146,2,u155,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,I'm drawing,I;be drawing,pro;aux n,trail off
11147,1,u156,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,yyy,,,q
11148,2,u157,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11149,2,u158,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,a flower,a flower,det n,p
11150,4,u159,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,can draw this flower,can draw this flower,mod v pro n,q
11151,6,u160,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,yes you can draw that flower,yes you can draw that flower,co pro mod v pro n,p
11152,3,u161,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,uh draw flower,draw flower,v n,p
11153,2,u162,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
11154,3,u163,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,that's a cart,that;be a cart,pro;cop det n,p
11155,1,u164,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,cart,cart,n,q
11156,5,u165,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,can I draw the cart,can I draw the cart,mod pro v det n,q
11157,1,u166,Sachs,,020018.xml,,Father,,,,,2,0,18,24.58065,FAT,,,mhm,yes,co,p
11158,2,u167,Sachs,,020018.xml,Naomi,Target_Child,P2Y0M18D,,,,2,0,18,24.58065,CHI,,,what's that,what;be that,pro;cop pro,q
